"HolderAddress","Balance","PendingBalanceUpdate"
"0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221","6,196.703473056329546174","No"
"0x6e799758cee75dae3d84e09d40dc416ecf713652","441.155197733476208861","No"
"0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35","256.86163700619948734","No"
"0x20eadfcaf91bd98674ff8fc341d148e1731576a4","131.193084116662508861","No"
"0x1bf9bc32b276cb8217aea47e13a08043a1dbc52b","36.700110778169247625","No"
"0x5e4568c4d8343052a06ec8aab1e124af08b73248","27.804906599424136177","No"
"0x4ddc6f78c626652942f16848fd2b0e7199f0c84f","26.000938509102809968","No"
"0xf13c89b0fbe2e8bfcd54f068568daf6518d0bb7e","24.762800733336552704","No"
"0x8736e4c828a419b34d17ce4957ea1dfef9403ede","17.416727464278969449","No"
"0xec4e118838268d0546e6c3d7749cc1fd51291487","17.143739047595040012","No"
"0x86fbaeb3d6b5247f420590d303a6ffc9cd523790","15.229563552062414838","No"
"0x8f545a48b2d1045f5e8d6cf672a5191bd4cc44c9","10.320063800447027196","No"
"0x397dae4918b85d46de677bae0f76e275807c6bb1","8.528254829779239047","No"
"0xfd6dd5ad43c8869c87bac3483e8c17a466fcfac7","7.254688334195655318","No"
"0x3616ba9f9f47be4a3560d159ce3ebc1f1fa8d2d2","6.427151358052180378","No"
"0x8bb566d19f09a549f74b612df9de6c78a59c570c","5.703047927017870958","No"
"0xc50bd2b369569b71ef2818313431988d031eb9cd","5.403037692124314652","No"
"0xd302dff76d5fdadda32cfd667753e54045ec7ced","4.789476926251782027","No"
"0x46e3afb8e79d35bc83ad41a84443dd8e26bb5d33","4.012737257234481202","No"
"0x64627901dadb46ed7f275fd4fc87d086cff1e6e3","3.905678860040051059","No"
"0xd20e6736d6005cc135e827fd79c7fa1772d088ec","3.722562753808000672","No"
"0x458762035ce63985878008d38ea8292542e2eadd","3.654771793516170572","No"
"0xd52a7d851dc045b6f7f1ea548b43b9f439dd9a21","3.594496895102178044","No"
"0xe7c7870de03a42ae915f06af8c48d1d52d63ae6d","3.363302827915988583","No"
"0x617896357e2b2ce07b12b60c6b3877d2076b32da","3.363119241013406433","No"
"0xdcadf3b436be8b51bee4d0f8f4b5a91886e52e58","2.943739775038701877","No"
"0xa1aa6d1aab32f74e6e11bddc4a6e3a9696ce45c7","2.689910517952602494","No"
"0x4015d43dbb6b3f828b1f26ebde4b81e8c2bc01e2","2.663338159482210088","No"
"0x2eaf0c0537df96a80f3a2c4c3039f6a9b26891a0","2.604993318523846421","No"
"0x005fe151d9185a30a11b3fc7233ca3b2cfee7ec5","2.59484535885186702","No"
"0xb92a43193d0871101ac5a4126e96b5646cd92a9b","2.567317528547527242","No"
"0xc12aaa50dfde5a9ecd5b9f023517dd94c8aede9a","2.333061247765457673","No"
"0x000707375662c07a830f7f27bcbb36e1ef0b22ed","2.172134534162120649","No"
"0x9423537eef8d00d9beff5955035448e8519024e5","2.130471407418910442","No"
"0x2669a693ebdf20b1333dcc8ef892fd9ae52d3ae9","2.036552500398786321","No"
"0x4a50056f77566e5519792d9442f30a4aaf64c744","1.90595964131256546","No"
"0x3efc176831bd8f0a84da17da4a1d3c7d1d917276","1.724832580350005416","No"
"0x58f1101f3632f1d0544197351fbded673f4b43f1","1.646391801226787644","No"
"0x07bb930ad6de15c7929cd109fadaa2fd8ae3306e","1.612934157122329878","No"
"0xdfcfa08f40e84ba07056f4340a06b3282eb895fe","1.563918997523497722","No"
"0xab348d76510478506adf35ca115ca490d6ba958d","1.560967714481291126","No"
"0x022c942ab55a53b37a78bf0afd0d883dfd82d44b","1.549214955548745931","No"
"0xfc4e3468268f4ff21163ee1655327c31ceff6603","1.525961322296746545","No"
"0x245454ef1163211ae7e3b623315f3559db3e4fa1","1.369504262164724115","No"
"0x9bc6978283a6fdba4eead35afcda2626adcd227b","1.352572596847721699","No"
